sku,sentiment,text
HABFC70002,positief,Hele fijne pasvorm maar da?s persoonlijk. Stabiel en zou er lang mee door kunnen lopen zonder zeurende voeten.
HABFC70002,positief,een goede schoen die lekker om de voet zit.
HABFC70002,neutraal,Comfort en waterdichtheid.
HABFC70002,positief,"Een lichte en toch stevige schoen, die lekker loopt."
HABFC70002,positief,Waterdicht. Loopcomfort.
HABFC70002,positief,Een fijne lichte schoen
HABFC70002,positief,"Mooie schoenen,  waterdicht."
HABFC70002,positief,Mooie schoen om te zien
HABFC70002,neutraal,uiterlijke vormgeving en draagcomfort
HABFC70002,positief,zitten heerlijk en lopen erg  lekker
HABFC70002,positief,"Licht van gewicht, goede steun rondom en ook vooral bij de enkels, lichtlopend en ze zien er ook leuk uit! Goede grip op gronden van diverse reliëf."
HABFC70002,positief,Omdat ik een brede voorvoet heb is de pasvorm van Meindl schoenen goed dus ook deze. Het is een lichte schoen voor eenvoudige bergwandelingen.
HABFC70002,positief,"Goede schoen,voldoende comfort."
HABFC70002,neutraal,Soepelheid
HABFC70002,negatief,Pasvorm en (laag) gewicht
HABFC70002,positief,Goede pasvorm voor bredere voeten. Lichte schoen
HABFC70002,positief,Fantastische pasvorm
HABFC70002,positief,"Heel goede wandelschoenen ,zeker op on effen onder grond"
HABFC70002,positief,fijne wandelschoen voor alledag voor thuis of in de bergen
HABFC70002,positief,Na een paar wandelingen gaan ze goed naar je voeten staan. Goeie Grip en goed voetbed. Goede prijs (in de aanbieding).
HABFC70002,positief,Heerlijke lichte wandelschoen die wel veel grip heeft en voldoende steun aan de enkels geeft
HABFC70002,positief,"Pasvorm, zat gelijk goed. goede materialen die prettig aanvoelen."
HABFC70002,positief,Fijne pasvorm!
HABFC70002,neutraal,Gewicht en pasvorm
HABFC70002,positief,"Loopt erg prettig, zit goed en ziet er wat normaler uit dan andere wandelschoenen."
HABFC70002,neutraal,Lichtgewicht schoen en toch halfhoog
HABFC70002,positief,Ik heb de Incatrail in Peru met deze schoenen gelopen. Compleet verzopen door de regen. En mijn voeten? Kurkdroog door de waterdichte schoenen. Topkwaliteit!
HABFC70002,positief,Licht
HABFC70002,positief,Loopt gewoon lekker. In
HABFC70002,positief,"Goed pasvorm , prima waterdicht. Goede grip ook op glade ondergrond  ( modder en rots)  ondanks de lagere schoen toch goede steun aan enkels"
HABFC70002,neutraal,Pasvorm
HABFC70002,negatief,Schoen op brede leest.
HABFC70002,positief,Een perfect passende schoen met een fijne afrol.
HABFC70002,negatief,De soepelheid en het lage gewicht van de schoen
HABFC70002,negatief,"Brede schoen, lichter dan leer."
HABFC70002,positief,Mooie en vooral praktische stevige wandelschoenen
HABFC70002,positief,Zijn licht van gewicht en lopen heerlijk
HABFC70002,negatief,nou niet echt
HABFC70002,neutraal,Gewicht schoen
HABFC70002,positief,Zeer lichte schoenen
HABFC70002,positief,Goede schoenen voor mensen met brede voeten. Zaten van de eerste keer goed.
HABFC70002,positief,"ze lopen fijn, ze zien er ook nog eens netjes uit."
HABFC70002,neutraal,Verassende prijs.
HABFC70002,positief,Makkelijke schoen en steunt goed!
KABDE00001,positief,Het stukje zool dat op de neus omhoog loopt blijft kwetsbaar. Lijkt nu al los te gaan aan de randjes.
KABDE00001,positief,"Ik had al een paar Inov8 XTalon 212 versleten met survivalrunning. Benieuwd hoe deze het volhouden. Ze zitten echt lekker, lopen licht, veel grip. Heb ze nog te kort om aan te geven hoe ze het houden met touwklimmen op de lange termijn, tot nog toe prima."
B22AFB0021,negatief,"Voor mensen met een hoge wreef en brede voet zijn ze wat smal bij de neus, het knelt dan een beetje. Mss is dat een kwestie van inlopen ofvalt het op te lossen door een halve maat groter te nemen."
B22AFB0021,neutraal,"Schoenen lopen er nauw samen in de neus, waardoor comfort afneemt gedurende langere wandeling. Binnenwerk past denk ik niet bij de lengtemaat"
B22AFB0021,positief,"Veters raken snel los, er is veel kracht voor nodig om ze vast te maken"
B22AFB0021,negatief,"ik had van vans eerder maat 45 maar met deze schoen maat 46. hij valt wat klein en het is ook een stevige schoenen, dus dat merk je wel dat het krap zit."
B22AFB0021,neutraal,Het biedt veel comfort.
B22AFB0021,positief,Goede zool; stevig bovenwerk
B22AFB0021,positief,Stevige schoen
B22AFB0043,neutraal,Nog geen minpunten kunnen ontdekken!
B22AFB0043,positief,"Heerlijke sportieve wandelschoenen! Ze zitten erg comfortabel, hoeven niet 'ingelopen' te worden, zoals bij vele andere wandelschoenen. Gore-tex is ook super fijn, zijn dus waterdicht en lekker makkelijk schoon te maken."
LABAB72001,negatief,"Maat 37/38 is echt te klein, voor maat 37. Dit staat volgens mij niet vermeld op de site."
LABAB72001,neutraal,Nee
LABAB72001,positief,De maten zijn het net niet voor mij. 37/38 is net iets te krap en 1 maat groter is weer net iets te groot. Beide bestellen en diegene die het beste past houden.
LABAB72001,neutraal,Op dit moment voor mij geen.
LABAB72001,negatief,De zool kan beter!  De slof is nog prima als de zool al gaten heeft.  Dat is erg jammer
LABAB72001,neutraal,Geen
LABAB72001,neutraal,Maat valt wat kleiner
LABAB72001,positief,"Vallen groot uit, dus maatje kleiner kan handig zijn."
LABAB72001,neutraal,Naad bij de tenen.
LABAB72001,neutraal,Niks
LABAB72001,neutraal,Mogen wat/een stuk warmer zijn
LABAB72001,positief,"Slijt relatief snel, gaan ongeveer een klein jaar mee"
LABAB72001,positief,De maat is wat aan de kleine kant. Ik heb een grote dames maat 42 en heb nu maat 43/44 besteld. Deze zit precies goed.
LABAB72001,negatief,Lastig te wassen ivm wol die erin zit (krimpen)
LABAB72001,neutraal,-
LABAB72001,neutraal,Geen
LABAB72001,neutraal,Valt iets kleiner dan gedacht met de huidige maatvoering.
LABAB72001,negatief,Zool is te stroef
LABAB72001,neutraal,Nee
LABAB72001,neutraal,Aantrekken kost wat moeite
LABAB72001,positief,"Na meerdere jaren gebruik komt er een gat in de zool, niet zo gek natuurlijk :)"
LABAB72001,neutraal,Ik krijg wel jeuk aan de voeten.
LABAB72001,neutraal,"Had warmer gemogen, bont aan de binnenkant"
LABAB72001,neutraal,Geen
LABAB72001,neutraal,Geen minpunten.
LABAB72001,positief,Waarom.is er geen maat 37/38 ..dat zou beter passen .Nu of té klein of té groot.
LABAB72001,positief,De zool slijt te snel (na twee seizoenen) en scheurt bij de bal van de voet. Er zou een zooltje onder genaaid mogen worden. Ik heb al drie paar versleten. Het bovenstuk blijft wel goed en dat is zonde. De verkoopster vond dat normaal vanwege ?planned obsolescence?. Ik vind die houding  niet meer van deze tijd.
LABAB72001,positief,Had gelezen dat je ze aan de grote kant moet kopen. Dat klopt.
LABAB72001,neutraal,Gaat één winterseizoen mee
LABAB72001,neutraal,Qwerty!
LABAB72001,neutraal,Nee
LABAB72001,neutraal,Nvt
LABAB72001,neutraal,Meer stevigheid
LABAB72001,neutraal,-geen
LABAB72001,neutraal,Geen
LABAB72001,neutraal,Nee
LABAB72001,neutraal,Niets
LABAB72001,negatief,"maat 37-38 voelde te klein, maar nu heb ik 39-40 en die is eigenlijk te groot. Jammer dat er geen tussenmaat is."
LABAB72001,neutraal,Gaat wat pluizen.
LABAB72001,neutraal,Nog niet gevonden
LABAB72001,negatief,Als je twijfelt over de maat: neem een maat groter want ze vallen klein
LABAB72001,positief,"De cosy socks trek je niet zo heel makkelijk aan, ze vallen niet ruim (ik heb 43 als schoenmaat en van de cosy socks 43-44) en je hebt weinig ruimte bij de tenen door de nogal platte ?neus? van de sokken, met koude tenen als gevolg. De boorden slobberen nogal en de sokken knellen op de voorvoet, maar daar heb ik ook bij veel schoenen last van. Kortom, leuke gadget, maar niet zo cosy als verwacht van Falke."
LABAB72001,neutraal,Geen
LABAB72001,positief,Advies: kies één maat te groot.
LABAB72001,neutraal,Niet
LABAB72001,neutraal,Hoe zit het met de duurzaamheid van de zool? (Die van de wol aan de bovenzijde zal wel in orde zijn.)
LABAB72001,neutraal,"De maat 41/42 is aan de ruime kant, ook in de breedte.  Bij twijfel een kleinere maat aanraden/kiezen.  Ik vraag me af of ze bij vaak dragen hun vorm wel houden"
LABAB72001,neutraal,.
LABAB72001,negatief,"Op den duur, na een jaar ongeveer, gaan de zolen slijten. Helaas?!"
LABAB72001,neutraal,Versteviging tentenstuk en hiel
LABAB72001,positief,zou iets steviger mogen voor mijn persoonlijke gebruik
LABAB72001,neutraal,Nee
LABAB72001,neutraal,Nvt
LABAB72001,positief,geen voor zover tot nu toe :)
LABAB72001,neutraal,Ik had ze warmer verwacht.
LABAB72001,neutraal,geen
LABAB72001,positief,"Je moet hem voorzichtig aandoen anders gaan  het  gaan scheuren na een tijdje, dat gebeurde althans bij mijn eerste paar na een jaar"
LABAB72001,neutraal,Nvt
LABAB72001,neutraal,Geen.
LABAB72001,neutraal,De sokken pluizen wel
LABAB72001,neutraal,Eigenlijk niet
LABAB72001,positief,Na 1 week is de wol al heel pluizig
LABAB72001,neutraal,nee
LABAB72001,neutraal,Nee
LABAB72001,neutraal,Nee
LABAB72001,positief,"Er blijft behoorlijk wat stof aanzitten, dus let op stofzuig voldoende haha"
LABAB72001,neutraal,Geen
LABAB72001,neutraal,Geen
LABAB72001,neutraal,Geen.
LABAB72001,neutraal,-
LABAB72001,negatief,Ziet er wat lomp uit ?
LABAB72001,neutraal,De sokken pluizen binnen een dag helaas.
LABAB72001,positief,Staan niet charmant ;)
LABAB72001,negatief,Soms koude voeten doordat zooooo niet super dik is
LABAB72001,positief,Mogelijk waterdichte zolen!!
LABAB72001,neutraal,Geen
LABAB72001,neutraal,Voetprint
LABAB72001,positief,"De maat 37/38 is te klein voor maat 38. Ik heb ze geruild voor 39/40, die zijn iets te groot, maar oke. Een maat 38/39 zou ideaal zijn.  Verder geeft de site aan dat dit een duurzame keuze is, maar ik kon niet goed vinden waarom en ik kan het dus ook niet checken."
LABAB72001,positief,De maat is goed maar ze hadden net wat groter mogen zijn. Een maat groter is weer te groot.
LABAB72001,neutraal,Geen
LABAB72001,neutraal,Geen
LABAB72001,positief,"De stof (wol) zorg ervoor dat veel stof/haren en andere vuiltjes van de grond blijven plakken aan de pantoffels.  Ik draag normaal maat 38. Maat 37-38 is te klein. Maat 39-40 meteen wat groot, maar met sokken gaat het prima."
LABAB72001,neutraal,Geen
LABAB72001,neutraal,Nog niet
LABAB72001,negatief,Kan lastig zijn om aan te trekken (zeker met sokken)
LABAB72001,positief,Ik zou een maatje kleiner bestellen. Ik heb zelf maat 39 en heb 38/39 besteld. Alsnog is de slof net wat aan de grote kant
LABAB72001,neutraal,.
LABAB72001,neutraal,Nee
LABAB72001,negatief,Sloffen zijn echt heel lelijk en mijn vriendin lacht me uit
LABAB72001,neutraal,Iets smal
LABAB72001,negatief,Klein beetje waterdichte zool
LABAB72001,negatief,geen waterdichte zool
LABAB72001,positief,- Zijn niet echt warm. Ik had ze warmer verwacht - pillen heel snel
LABAB72001,negatief,Ik vind het hogere deel niet comfortabel.
LABAB72001,neutraal,N.v.t.
LABAB72001,negatief,duur
LABAB72001,neutraal,Maatvoering
LABAB72001,positief,Dikker zool was fijn geweest zodat je ook de rubbertjes niet voelt. Je moet ze wel echt aantrekken.
LABAB72001,negatief,Je ziet dat hij al een beetje begint te pillen. (Kleine pluisjes)
LABAB72001,neutraal,Geen
LABAB72001,neutraal,Had ze eerder moeten hebben.
LABAB72001,neutraal,Geen
LABAB72001,positief,Het verwarmt mijn voeten wat minder spectaculair dan ik had gehoopt.
LABAB72001,neutraal,Nee
LABAB72001,neutraal,Geen
LABAB72001,positief,"Ik vind het nog vrij prijzig, wel fijn dat er geen verzendkosten waren."
LABAB72001,neutraal,Geen
LABAB72001,positief,"Ze zijn niet zo ?charmant? Voor iemand die steun rondom de voet wil, minder geschikt"
LABAB72001,neutraal,Geen
LABAB72001,positief,Ze slijten best snel
LABAB72001,positief,Snel pillen
LABAB72001,neutraal,Iets meer steun aan je voeten
LABAB72001,neutraal,Geen
LABAB72001,neutraal,De prijs
LABAB72001,negatief,"Maat 43/44 valt aan de kleine kant. Ik heb maat 43,5 en zat mijn mijn tenen tegen de rand. Heb de sokken zelf wat opgerekt aan de voorkant en nu zitten ze goed."
LABAB72001,neutraal,Graag nog een maat 42/43. Ipv 41/42 of 42/43
LABAB72001,negatief,Ik zou meer kleurtjes en eventueel patroontjes willen kunnen kiezen
LABAB72001,neutraal,Nee
LABAB72001,neutraal,?.
LABAB72001,neutraal,Heb ik niet gevonden
LABAB72001,neutraal,1 maat groter nemen dan je gebruikelijke schoenmaat
LABAB72001,positief,De prijs iets aan de hoge kant voor eenvoudige pantoffel.
LABAB72001,positief,Kleur. Alleen in lichtgrijs te krijgen in grote maten.
LABAB72001,positief,"Had een vrolijke kleur gehoopt, maar dat is persoonlijk."
LABAB72001,negatief,Antislipzool slijt op den duur en wordt dan glad
LABAB72001,neutraal,Nu nog geen
LABAB72001,neutraal,iets meer demoing op loopvlak had nog fijner geweest
LABAB72001,neutraal,Nog niet opgemerkt
LABAB72001,neutraal,gebreide stof kan na verloop van tijd gaan 'pillen'.
LABAB72001,neutraal,"Voor mij niet,"
LABAB72001,positief,1 de onderkant is niet waterdicht. Het antislip zou de hele onderkant moeten bedekken. dan zou ik alleen maar 10nen geven
LABAB72001,negatief,Door de anti slip zool beweegt je voet in de sok naar voren als je loopt
LABAB72001,negatief,De rand om de sok voelt hinderlijk. Zat er met mijn tenen tegenaan terwijl de maat op zich goed was.  Verder erg warm. Fijn voor mensen die snel koude voeten hebben. Schrok erg van de reviews dat de anti- slip zool bij natte vloeren gevaarlijk glad was. Dit zijn huissokken dus je draagt ze ook tijdens huishoudelijk werk.
LABAB72001,neutraal,Geen
LABAB72001,negatief,"Meerdere kleuren is leuk, nu zijn de kleuren erg saai"
LABAB72001,neutraal,Ietsje wijder rond de enkel zou maken dat ze makkelijker aan te trekken zijn
LABAB72001,neutraal,Nog geen. Heb ze pas 2 weken
LABAB72001,positief,"Een extra tussenmaat hier en daar zou fijn zijn, rond de 10 zat mijn zoon bv. net tussen 2 maten in. Tikje meer water/vuil-bestendige zool is handiger voor de kleine bewegingen tussen binnen en buiten."
LABAB72001,negatief,Glad op een natte vloer.
LABAB72001,neutraal,Sterkere zool Duurzamere materialen
LABAB72001,positief,Ik houd van leuke kleurtjes. Dus van mij mogen ze wel in meer vrolijke tinten op de markt komen.
LABAB72001,neutraal,Geen
LABAB72001,negatief,Beetje saaie kleuren om uit te kiezen
LABAB72001,positief,"Ik heb de juiste maat gekocht, toch zat deze iétsje te strak bij de voorkant van mijn tenen, dus wellicht nog een paar millimeter extra, en dan zijn ze top!"
LABAB72001,positief,Er zit snel een gat in de zool.
LABAB72001,negatief,"De wreef is te krap. Ik heb maat 42,5 ik raad aan om twee maten groter te nemen."
LABAB72001,neutraal,Niet
LABAB72001,positief,Slijt vrij snel.
LABAB72001,neutraal,Nog niet.
LABAB72001,neutraal,Nee
LABAB72001,neutraal,Niet
LABAB72001,negatief,"Nee hoor maar even geduld hebben, Het eerste half uur moeten ze even naar je voet gaan staan."
LABAB72001,neutraal,Geen
LABAB72001,positief,"Ze zakken te snel af, waardoor lopen gevaarlijk wordt. Ik had juist vanwege profiel en MS deze sloffen gekocht. Nu ze zo snel afzakken, is dat juist vanwege MS gevaarlijk"
LABAB72001,neutraal,Kwaliteit op langere termijn moet nog blijken. Ik heb ze drie weken.
LABAB72001,neutraal,Sleet wel
LABAB72001,neutraal,-
LABAB72001,positief,"Mijn schoenmaat zit precies tussen twee mogelijke maten in. Op advies van de verkoper voor de grotere versie gegaan en dat is perfect, ook in combinatie met wat dikkere sokken. Daardoor raad ik dus ook aan bij twijfel voor de iets grotere maat te gaan."
LABAB72001,positief,"Zool had wat dikker gemogen, ik los het nu op met sokken aan doen en daarmee in deze pantoffels gaan."
LABAB72001,positief,Een tussenmaat zou wenselijk zijn
LABAB72001,neutraal,Mag nog iets warmer
LABAB72001,negatief,Spekglad op natte ondergrond zoals badkamer of na dweilen.
LABAB72001,neutraal,"Nog niet ontdekt, dit is het tweede paar de vorige waren versleten."
LABAB72001,positief,"Niet voldoende warm. Te dunne zool, waardoor het geen pantoffel is, maar te dik voor een sok waardoor je het niet ergens in  kunt dragen."
LABAB72001,neutraal,Tot nu toe niet
LABAB72001,positief,Wat aan de grote kant
LABAB72001,positief,Ze zien er erg... functioneel uit
LABAB72001,positief,"Enige wat ik zou kunnen noemen is dat het idd géén pantoffels zijn, en dat direct contact met koude vloer wel voelbaar is. Mja, dan moet een mens pantoffels bestellen."
LABAB72001,positief,Rond de enkels te strak zelfs bij een grotere maat dan nodig voor mij.
LABAB72001,negatief,Nog even afwachten hoe lang ze meegaan.
LABAB72001,neutraal,Niet voor mij
LABAB72001,neutraal,Iets ruimer bij aanvang. Wellicht loopt het product nog wat uit?
LABAB72001,negatief,Ik heb ze nog niet zo lang en heb nog geen verbeterpunt kunnen ontdekken
LABAB72001,neutraal,nvt
LABAB72001,neutraal,Geen
LABAB72001,negatief,Vallen wel vrij breed
LABAB72001,negatief,Niet. Een beetje te warm/zweetvoeten. Benieuwd hoe dat is als het echt koud is.
LABAB72001,neutraal,"Nee, geen minpunten tot nu toe"
LABAB72001,positief,"Met mijn maat 38 was de maat 37-38 net te klein. Een maattje groter past prima, en dan kan er ook nog een warme sok in."
LABAB72001,neutraal,Geen
LABAB72001,positief,Dure slof die na twee jaar minder warm en comfortabel is waardoor je weer veel geld moet uitgeven. Niet zo duurzaam dus.
LABAB72001,negatief,pasvorm iets te klein
LABAB72001,positief,ik ben wel redelijk gauw door de zool heen? mja..
LABAB72001,neutraal,Nog niet opgemerkt.
LABAB72001,positief,Het zit heerlijk maar het ziet er niet uit beetje goedkope look als het een klein beetje aankleding had gekregen een symbooltje of een paar mooie lijnen erdoorheen iets dan ook had er veel cooler uitgezien maar kwa functie prima
